CX778   265.89750120    -26.815939243 
CX779   265.88440500    -26.844501997 
CX780   265.87345373    -26.363421229 
CX781   265.79655310    -27.272729455 
CX782   265.75720106    -26.201668171 
CX783   265.74109021    -26.209624642 
CX784   265.73712940    -26.210238295 
CX785   265.70811747    -27.844022813 
CX786   265.66998405    -26.359422423 
CX787   265.64630205    -27.162966000 
CX788   265.63994013    -26.324675608 
CX789   265.58623249    -28.104336658 
CX790   265.57754703    -27.737381616 
CX791   265.55995324    -27.890313713 
CX792   265.53060284    -27.579080313 
CX793   265.45567078    -27.818058412 
CX794   265.42649506    -27.974879673 
CX795   265.40379632    -27.583742637 
CX796   265.36498349    -27.977472422 
CX797   265.35461473    -27.123871628 
CX798   265.27861976    -26.986591128 
CX799   265.26810806    -28.048428709 
CX800   265.21497166    -27.766485729 
CX801   265.20245795    -26.915593790 
CX802   265.17233626    -27.261643835 
CX803   265.15003973    -28.298765621 
CX804   265.14862040    -28.094785592 
CX805   265.14198629    -27.430033970 
CX806   265.10383497    -28.212010964 
CX807   265.09444027    -28.351638417 
CX808   265.08997178    -27.978981081 
CX809   265.07386225    -27.102443476 
CX810   265.05348518    -28.025050768 
CX811   264.95190847    -27.404500962 
CX812   264.87650286    -28.930086439 
CX813   264.86565110    -28.334456054 
CX814   264.85545253    -28.255636833 
CX815   264.80705471    -27.601997977 
CX816   264.80635323    -28.052702086 
CX817   264.77294480    -28.266636746 
CX818   264.75697430    -28.047293693 
CX819   264.73514553    -27.809251687 
CX820   264.73430299    -28.188649601 
CX821   264.67978312    -27.993745048 
CX822   264.67883651    -28.152506413 
CX823   264.62225700    -28.380274692 
CX824   264.51058616    -29.497002514 
CX825   264.45912780    -28.894261668 
CX826   264.44696113    -28.984091315 
CX827   264.43000120    -29.400428042 
CX828   264.42878348    -29.396977753 
CX829   264.40849579    -29.362374279 
CX830   264.37458424    -28.133117075 
CX831   264.35328685    -28.516580942 
CX832   264.30340362    -29.584282140 
CX833   264.30321184    -28.908599812 
CX834   264.29438094    -29.193550960 
CX835   264.29087409    -28.686290549 
CX836   264.28592368    -28.661417954 
CX837   264.19884604    -28.373289511 
CX838   264.17571968    -29.130604301 
CX839   264.15175926    -29.071378475 
CX840   264.13013808    -28.466675339 
CX841   264.07144793    -28.678403766 
CX842   264.05451261    -29.095941364 
CX843   264.02478911    -30.304483535 
CX844   263.98773184    -30.389345114 
CX845   263.94779861    -29.487509171 
CX846   263.92390108    -30.188645298 
CX847   263.90770433    -29.933601454 
CX848   263.88940798    -30.295609768 
CX849   263.87142017    -30.347196746 
CX850   263.85094593    -29.916493223 
CX851   263.77497209    -29.354064984 
CX852   263.75924385    -30.064949443 
CX853   263.69568631    -29.941974647 
CX854   263.63184188    -30.273858254 
CX855   263.56454081    -30.165756150 
CX856   263.50234233    -30.150112085 
CX857   263.38155898    -29.830251916 
CX858   263.36199785    -29.703244348 
CX859   263.35240279    -29.707076479 
CX860   263.32260097    -30.264364444 
CX861   263.28612008    -29.697597019 
CX862   263.27003887    -30.290776807 
CX863   263.26437687    -29.650753526 
CX864   263.25407301    -30.017712524 
CX865   263.22766370    -29.711833771 
CX866   263.20837707    -29.672498777 
CX867   268.83353720    -27.887916632 
CX868   267.42071671    -29.346607550 
CX869   266.40337210    -26.859092101 
CX870   265.96828441    -26.039418813 
CX871   265.66079689    -26.391266624 
CX872   265.56070239    -27.978805427 
CX873   265.28312217    -27.819286111 
CX874   264.25711937    -28.392380181 
CX875   264.21181045    -28.760593059 
CX876   263.64869514    -29.093986337 
CX877   268.81095630    -27.983677529 
CX878   267.50696920    -29.715657754 
CX879   267.39436653    -30.043645705 
CX880   267.25361946    -29.909118677 
CX881   267.17184950    -30.199294869 
CX882   267.04105905    -30.104670329 
CX883   267.01624274    -30.322360800 
CX884   266.71182484    -30.891036248 
CX885   266.50753130    -25.656254482 
CX886   266.28276543    -27.194047928 
CX887   266.12168804    -26.060007881 
CX888   265.92863322    -26.984638926 
CX889   265.51010265    -27.819692178 
CX890   265.49372902    -27.844888503 
CX891   265.21126574    -27.403793227 
CX892   264.90792686    -27.808970416 
CX893   264.20797031    -29.945121900 
CX894   263.90232791    -30.242106647 
CX895   263.52231202    -29.712228985 
CX896   269.55138992    -27.360825179 
CX897   269.41730031    -27.380345282 
CX898   269.37022801    -27.553006927 
CX899   269.32901840    -27.602395036 
CX900   269.23853785    -27.253379194 
CX901   269.21324035    -27.397202648 
CX902   269.15355883    -27.784879302 
CX903   269.11656114    -27.988742673 
CX904   269.10578150    -27.178824140 
CX905   269.10284721    -28.014121499 
CX906   269.06990858    -27.442743389 
CX907   269.04786188    -27.876912312 
CX908   269.04319168    -27.549477739 
CX909   269.04128105    -27.588154026 
CX910   269.03124207    -27.957314775 
CX911   269.02988891    -27.177728686 
CX912   269.01599448    -27.475852457 
CX913   269.00725484    -27.494982233 
CX914   268.99813065    -27.628956680 
CX915   268.99467015    -27.498620616 
CX916   268.93071367    -28.078766473 
CX917   268.92947447    -28.079540898 
CX918   268.89497991    -28.090241435 
CX919   268.88978714    -27.713321118 
CX920   268.88917492    -27.700929808 
CX921   268.86672546    -27.902391992 
CX922   268.77275043    -27.561858120 
CX923   268.76556131    -28.469808349 
CX924   268.75199271    -28.332317979 
CX925   268.70848056    -27.893126683 
CX926   268.70604716    -28.126922429 
CX927   268.69916223    -28.375066388 
CX928   268.69095443    -27.755734527 
CX929   268.62846557    -28.559918700 
CX930   268.62152698    -28.531945556 
CX931   268.58284677    -28.678559212 
CX932   268.55950329    -27.926339330 
CX933   268.52343532    -28.806170105 
CX934   268.50960169    -28.298142985 
CX935   268.50819150    -28.349347146 
CX936   268.50713631    -28.423511300 
CX937   268.49682552    -28.289165525 
CX938   268.46721856    -28.748163317 
CX939   268.42640332    -28.950724016 
CX940   268.37526963    -28.546607454 
CX941   268.35898722    -28.542321162 
CX942   268.25551446    -29.223502031 
CX943   268.25291573    -28.264410305 
CX944   268.22601525    -28.275564887 
CX945   268.22286189    -28.712114384 
CX946   268.22017307    -28.801949006 
CX947   268.18923205    -28.987292121 
CX948   268.17440426    -29.214500188 
CX949   268.13477389    -28.451999883 
CX950   268.10972018    -28.555225823 
CX951   268.09878251    -28.945981877 
CX952   268.04768898    -28.724164122 
CX953   268.01567962    -28.564102818 
CX954   267.99704588    -29.117598067 
CX955   267.96421254    -28.712822914 
CX956   267.95443454    -29.138820793 
CX957   267.90446901    -29.371315173 
CX958   267.89113971    -29.373915703 
CX959   267.84602296    -29.029765846 
CX960   267.81233283    -29.820565424 
CX961   267.77462078    -28.880906178 
CX962   267.72725694    -29.421144205 
CX963   267.58315800    -30.011766570 
CX964   267.56382026    -29.653789478 
CX965   267.46796324    -30.312643319 
CX966   267.42715445    -30.045769434 
CX967   267.40487409    -30.549340230 
CX968   267.39066151    -29.848015553 
CX969   267.38400812    -30.064058381 
CX970   267.36706480    -29.774909169 
CX971   267.35340612    -30.557969201 
CX972   267.34864119    -30.537925507 
CX973   267.34016114    -30.127524362 
CX974   267.32370245    -29.614187758 
CX975   267.30361653    -29.650034452 
CX976   267.29616456    -29.470080447 
CX977   267.25619745    -30.394763905 
CX978   267.24856498    -29.661588971 
CX979   267.24843875    -29.826436910 
CX980   267.24345088    -30.719010291 
CX981   267.22907553    -29.904705242 
CX982   267.19183735    -30.660755076 
CX983   267.16205283    -30.311358838 
CX984   267.10071156    -30.867192337 
CX985   267.03877558    -30.866927682 
CX986   267.03589481    -30.957992897 
CX987   266.97547756    -31.071355506 
CX988   266.91612258    -31.091643681 
CX989   266.90286070    -30.663141630 
CX990   266.88529920    -30.338823450 
CX991   266.88024054    -30.676985162 
CX992   266.83870586    -30.268779239 
CX993   266.81819852    -30.460308979 
CX994   266.77205007    -26.178280955 
CX995   266.75500742    -26.012881212 
CX996   266.72206310    -31.250805882 
CX997   266.70969465    -31.259911813 
CX998   266.70783738    -31.114165313 
CX999   266.70532812    -25.972393170 
CX1000   266.64464255    -26.328590563 
CX1001   266.64434002    -30.574870368 
CX1002   266.61680718    -25.854124668 
CX1003   266.61141056    -30.869519627 
CX1004   266.59796548    -31.097228923 
CX1005   266.59689711    -30.632850671 
CX1006   266.58920586    -25.746937614 
CX1007   266.57954727    -25.797231499 
CX1008   266.57831565    -26.548292346 
CX1009   266.54612622    -31.496573585 
CX1010   266.53032248    -30.917207456 
CX1011   266.51969139    -31.289606468 
CX1012   266.50298202    -30.849512898 
CX1013   266.49874535    -25.972535792 
CX1014   266.49277184    -31.266146821 
CX1015   266.48889806    -30.941988919 
CX1016   266.48879503    -26.052079360 
CX1017   266.47682297    -26.546453157 
CX1018   266.47400800    -31.720048866 
CX1019   266.45219858    -26.847311865 
CX1020   266.45056384    -31.685923419 
CX1021   266.44168776    -26.079192727 
CX1022   266.43393152    -26.015824840 
CX1023   266.42752442    -31.631339462 
CX1024   266.42235635    -25.524287770 
CX1025   266.40617063    -26.372842081 
CX1026   266.38854407    -31.549659890 
CX1027   266.38677416    -26.717161443 
CX1028   266.35497387    -31.503333806 
CX1029   266.34187444    -26.016337861 
CX1030   266.29539087    -25.725524698 
CX1031   266.26725327    -25.540591526 
CX1032   266.26648387    -26.288368516 
CX1033   266.25910803    -26.247125315 
CX1034   266.25627439    -26.538421389 
CX1035   266.25028469    -26.625385275 
CX1036   266.24417054    -26.355849334 
CX1037   266.23040035    -26.467557893 
CX1038   266.22751815    -31.333119671 
CX1039   266.20061770    -31.624805825 
CX1040   266.17430937    -31.717278091 
CX1041   266.16977059    -25.977700986 
CX1042   266.15078741    -26.294640510 
CX1043   266.13227036    -26.779988792 
CX1044   266.13045650    -31.423414749 
CX1045   266.12475702    -26.330350157 
CX1046   266.08411852    -31.398276079 
CX1047   266.05737762    -27.238326371 
CX1048   266.05682122    -25.770369739 
CX1049   266.03721700    -26.999517889 
CX1050   266.00542615    -25.969258777 
CX1051   265.99536542    -27.527639530 
CX1052   265.99224603    -27.405413957 
CX1053   265.98532775    -26.804466059 
CX1054   265.97998740    -31.718825047 
CX1055   265.97215472    -25.749296698 
CX1056   265.95571400    -26.783708010 
CX1057   265.93692192    -26.746951186 
CX1058   265.91318064    -27.566813153 
CX1059   265.91040803    -31.754314608 
CX1060   265.90609872    -26.035882282 
CX1061   265.88631579    -26.750783012 
CX1062   265.87578230    -26.398055405 
CX1063   265.87093872    -27.579940643 
CX1064   265.86546006    -26.392631477 
CX1065   265.86468421    -27.253211114 
CX1066   265.86175155    -27.030303716 
CX1067   265.83717578    -26.637660096 
CX1068   265.82564129    -25.970340967 
CX1069   265.77066813    -26.561915555 
CX1070   265.74475393    -26.916951925 
CX1071   265.73786485    -27.775155484 
CX1072   265.72773230    -27.390745103 
CX1073   265.72650450    -26.577214656 
CX1074   265.71914436    -26.953664645 
CX1075   265.68854386    -27.763487693 
CX1076   265.66694864    -26.819702718 
CX1077   265.65181029    -27.619603423 
CX1078   265.59934182    -27.199604315 
CX1079   265.57860104    -27.990584165 
CX1080   265.55257626    -28.177994669 
CX1081   265.54868792    -27.196443725 
CX1082   265.54715020    -28.180455416 
CX1083   265.49584978    -28.278851897 
CX1084   265.46135522    -27.467497267 
CX1085   265.44668851    -26.965017007 
CX1086   265.44360203    -27.831860230 
CX1087   265.41860583    -27.613289757 
CX1088   265.40225370    -27.607010771 
CX1089   265.36420298    -26.779508783 
CX1090   265.35433420    -27.528621135 
CX1091   265.34690882    -26.762468408 
CX1092   265.28964670    -26.784265924 
CX1093   265.28920955    -26.821666732 
CX1094   265.26638276    -28.361689345 
CX1095   265.25987890    -27.793489918 
CX1096   265.23475137    -28.512738954 
CX1097   265.21244643    -27.725577003 
CX1098   265.20998249    -28.449909227 
CX1099   265.18419367    -28.568501181 
CX1100   265.18417251    -27.826572136 
CX1101   265.18373798    -28.508868901 
CX1102   265.17529892    -28.123381054 
CX1103   265.17208251    -27.776914193 
CX1104   265.16835155    -27.135980955 
CX1105   265.14191881    -28.391691396 
CX1106   265.13367400    -28.486074752 
CX1107   265.12420827    -28.529438443 
CX1108   265.10949969    -27.800628215 
CX1109   265.10340845    -28.681784817 
CX1110   265.07357002    -27.515875494 
CX1111   265.06000231    -28.359313742 
CX1112   265.05344992    -27.209880947 
CX1113   265.04774549    -28.036788504 
CX1114   265.04424475    -28.417985989 
CX1115   265.03022539    -28.563079509 
CX1116   265.01550757    -28.316477711 
CX1117   264.99494179    -27.425634885 
CX1118   264.99025286    -28.938560726 
CX1119   264.98120680    -27.781134691 
CX1120   264.95381350    -28.491814601 
CX1121   264.92600064    -28.348714449 
CX1122   264.91548497    -27.318940593 
CX1123   264.91211980    -27.732392514 
CX1124   264.89396213    -27.825229595 
CX1125   264.86644155    -27.927899073 
CX1126   264.85372400    -27.533456534 
CX1127   264.82079299    -27.618968113 
CX1128   264.81010701    -27.537013257 
CX1129   264.80276461    -27.940168605 
CX1130   264.78228680    -27.610398290 
CX1131   264.77350297    -29.186339740 
CX1132   264.76964635    -29.134269543 
CX1133   264.75169937    -29.156862657 
CX1134   264.73629901    -28.941724570 
CX1135   264.73624877    -28.175107643 
CX1136   264.73593072    -28.591906108 
CX1137   264.72132212    -28.523305138 
CX1138   264.71642734    -27.741061087 
CX1139   264.71134822    -29.118991786 
CX1140   264.70793839    -28.962283993 
CX1141   264.69411689    -28.612144750 
CX1142   264.69238309    -28.476116165 
CX1143   264.68922496    -28.501627610 
CX1144   264.65774175    -28.603261457 
CX1145   264.64607680    -28.568272784 
CX1146   264.63456402    -28.139659193 
CX1147   264.62034477    -28.575963623 
CX1148   264.55299420    -29.085468277 
CX1149   264.52682295    -29.570890509 
CX1150   264.48268593    -29.212433798 
CX1151   264.47946410    -29.169610864 
CX1152   264.41765336    -28.521524248 
CX1153   264.40806351    -28.442303326 
CX1154   264.39147656    -29.729107173 
CX1155   264.37946368    -29.407980456 
CX1156   264.34910406    -28.658137980 
CX1157   264.34088887    -28.639965962 
CX1158   264.30961847    -29.646789078 
CX1159   264.30236792    -29.973148394 
CX1160   264.22972748    -28.720977423 
CX1161   264.19060420    -28.571333440 
CX1162   264.17561578    -28.995746534 
CX1163   264.16537066    -29.295910473 
CX1164   264.15088199    -29.369032866 
CX1165   264.14034452    -28.501047905 
CX1166   264.13268625    -29.550685369 
CX1167   264.12967309    -28.882276971 
CX1168   264.11584233    -30.203896580 
CX1169   264.08941489    -29.323211044 
CX1170   264.08586284    -29.742578248 
CX1171   264.07949018    -28.495928993 
CX1172   264.07368674    -28.418709427 
CX1173   264.07181803    -28.668518034 
CX1174   264.05838350    -28.693488457 
CX1175   264.03972799    -28.812986658 
CX1176   264.03763261    -28.763605077 
CX1177   264.03368860    -29.843973568 
CX1178   264.02628050    -29.123275551 
CX1179   264.02520166    -29.927938256 
CX1180   264.01336542    -29.520925751 
CX1181   263.98426123    -30.083574473 
CX1182   263.97771045    -30.110584977 
CX1183   263.96302730    -28.712352856 
CX1184   263.95298411    -28.749659410 
CX1185   263.95275817    -28.786285937 
CX1186   263.95166498    -30.328293072 
CX1187   263.94111804    -29.133526684 
CX1188   263.93662266    -29.156621900 
CX1189   263.92234164    -29.477106260 
CX1190   263.92036623    -30.309301501 
CX1191   263.91942981    -29.560016479 
CX1192   263.86928980    -29.174090065 
CX1193   263.86703005    -29.933460795 
CX1194   263.86404848    -30.234216416 
CX1195   263.82579239    -29.457526062 
CX1196   263.82315246    -30.128203769 
CX1197   263.81819689    -30.111258176 
CX1198   263.81515902    -30.182188696 
CX1199   263.80576708    -29.655537422 
CX1200   263.80487399    -29.673212897 
CX1201   263.78457112    -29.251071873 
CX1202   263.76828938    -29.522350733 
CX1203   263.73959315    -30.072026976 
CX1204   263.72420932    -29.075211758 
CX1205   263.69162726    -30.233056130 
CX1206   263.66920832    -30.497452389 
CX1207   263.60793442    -29.851272598 
CX1208   263.59869684    -30.284988852 
CX1209   263.59857035    -29.365385571 
CX1210   263.58892607    -30.304027196 
CX1211   263.52168793    -29.240738652 
CX1212   263.49605227    -30.084977845 
CX1213   263.46995046    -30.302041160 
CX1214   263.44184176    -30.324562246 
CX1215   263.41876961    -29.559011771 
CX1216   263.39597460    -30.300432084 
CX1217   263.37060693    -29.524241249 
CX1218   263.32828346    -30.143653445 
CX1219   263.32107754    -30.344700981 
CX1220   263.28704073    -30.159978656 
CX1221   263.24441468    -30.172236423 
CX1222   263.16405386    -30.116855351 
CX1223   263.12573047    -29.865285970 
CX1224   263.07372790    -29.858848866 
CX1225   263.02908460    -30.135782121 
CX1226   269.20548787    -27.303950976 
CX1227   268.81525012    -27.593842153 
CX1228   268.12908039    -28.967715722 
CX1229   267.98681004    -28.695926292 
CX1230   266.61301858    -25.718506877 
CX1231   265.65273502    -27.988292598 
CX1232   265.17141248    -27.630237005 
CX1233   264.41210534    -28.840567049 
CX1234   263.88121075    -29.862719827 
CXB0001 	269.45291600	-27.87071900
CXB0002 	268.49947600	-29.48527800
CXB0003 	266.55998800	-32.33037900
CXB0004 	263.56785500	-30.76075100
CXB0005 	263.03623000	-30.47463500
CXB0006 	266.32085600	-32.23236200
CXB0007 	268.96503500	-28.53697700
CXB0008 	268.63393000	-29.47341400
CXB0009 	267.31920300	-31.25506700
CXB0010 	269.63500900	-27.87890400
CXB0011 	267.58626500	-30.44779400
CXB0012 	268.13869900	-29.66239000
CXB0013 	266.67050200	-32.23443900
CXB0014 	268.48670700	-29.01973700
CXB0015 	266.85054700	-31.68099400
CXB0016 	266.78785500	-25.75111000
CXB0017 	268.62556600	-29.39924600
CXB0018 	267.94253300	-30.66066700
CXB0019 	269.40823000	-28.16488800
CXB0020 	267.40496700	-31.32029000
CXB0021 	268.70113000	-29.32777700
CXB0022 	268.92606000	-28.65552800
CXB0023 	268.12882500	-30.01864100
CXB0024 	266.26119100	-32.28943700
CXB0025 	267.95018100	-30.18008500
CXB0026 	268.44917800	-29.74397700
CXB0027 	268.57624900	-29.61150300
CXB0028 	268.02404600	-30.50648400
CXB0029 	268.55492000	-29.48308900
CXB0030 	266.98391000	-31.36258100
CXB0031 	262.76835500	-30.28012000
CXB0032 	267.54810700	-30.78416700
CXB0033 	266.97081000	-31.41789200
CXB0034 	266.87063400	-32.24481600
CXB0035 	269.39554600	-27.61520300
CXB0036 	266.56001000	-32.10336500
CXB0037 	269.25030100	-28.02019000
CXB0038 	269.64109700	-27.50647300
CXB0039 	267.60523900	-30.82860200
CXB0040 	268.88238200	-29.05102400
CXB0041 	267.31763600	-31.20653300
CXB0042 	268.38587200	-29.78021900
CXB0043 	267.66515800	-30.34908000
CXB0044 	269.97659700	-27.44073100
CXB0045 	268.28076400	-29.56512300
CXB0046 	269.50367600	-27.80814200
CXB0047 	269.35720400	-27.06818700
CXB0048 	268.89168300	-29.19364300
CXB0049 	267.37032400	-31.30679400
CXB0050 	268.69449800	-28.85729200
CXB0051 	268.36610100	-29.95502400
CXB0052 	267.88597700	-30.54955500
CXB0053 	266.74646300	-25.78733300
CXB0054 	268.11722200	-29.98958200
CXB0055 	267.57354500	-31.24307800
CXB0056 	266.72867500	-25.74521100
CXB0057 	269.86691400	-27.58092800
CXB0058 	268.58322400	-29.63792100
CXB0059 	268.48477600	-29.47456700
CXB0060 	267.51137700	-30.92955400
CXB0061 	267.44651600	-31.28961500
CXB0062 	267.51300700	-30.49120700
CXB0063 	267.67381800	-30.19413500
CXB0064 	266.51218400	-32.13655600
CXB0065 	269.32321200	-27.66268000
CXB0066 	267.98344500	-29.85407500
CXB0067 	267.72491800	-30.38969700
CXB0068 	267.26922000	-31.24664400
CXB0069 	269.88897500	-27.49889000
CXB0070 	269.60103700	-28.19610200
CXB0071 	269.01518700	-28.71105300
CXB0072 	268.91876600	-29.11161800
CXB0073 	268.12100200	-30.05605900
CXB0074 	268.12033500	-30.00040300
CXB0075 	267.50662800	-31.15061400
CXB0076 	263.41455700	-30.59546400
CXB0077 	267.85399600	-30.61031800
CXB0078 	269.02946200	-28.79298200
CXB0079 	268.76048700	-29.37431100
CXB0080 	269.48885600	-27.82808200
CXB0081 	269.42972000	-27.68271600
CXB0082 	269.22759100	-28.20960000
CXB0083 	269.13865200	-28.31926400
CXB0084 	268.91242600	-28.94407900
CXB0085 	268.86544800	-28.63426800
CXB0086 	268.45266700	-29.73026900
CXB0087 	268.24986200	-29.67176400
CXB0088 	267.59707500	-30.88268500
CXB0089 	267.33652100	-31.34261700
CXB0090 	267.24640500	-30.78809900
CXB0091 	266.82046600	-25.72621800
CXB0092 	263.60412800	-30.68455900
CXB0093 	266.55290100	-32.10353500
CXB0094 	266.10870000	-32.16982000
CXB0095 	269.86189100	-27.84998600
CXB0096 	269.79356000	-27.61669600
CXB0097 	269.76139500	-27.48901100
CXB0098 	269.64487500	-27.82439300
CXB0099 	268.74736800	-29.17258300
CXB0100 	268.46453000	-29.65029200
CXB0101 	268.45288500	-29.37479500
CXB0102 	268.33280600	-29.70711700
CXB0103 	268.29206600	-30.02026500
CXB0104 	268.25426100	-30.07158200
CXB0105 	268.10331400	-30.14364100
CXB0106 	268.05083200	-30.29727700
CXB0107 	267.72166800	-30.39483200
CXB0108 	267.30582900	-31.37891800
CXB0109 	266.88459300	-31.95846100
CXB0110 	266.55735000	-31.86480500
CXB0111 	266.30792200	-32.13005300
CXB0112 	263.27390700	-30.58635500
CXB0113 	268.02319500	-30.32555600
CXB0114 	269.40543400	-27.16228200
CXB0115 	269.32624100	-28.40633400
CXB0116 	269.28141500	-27.14768500
CXB0117 	269.00988600	-28.41249600
CXB0118 	268.89577400	-28.54870600
CXB0119 	268.79051200	-28.86249300
CXB0120 	268.67813500	-29.13647300
CXB0121 	268.55285900	-28.91346200
CXB0122 	268.37720700	-29.55718400
CXB0123 	268.34219700	-29.40018700
CXB0124 	268.30781200	-29.84373400
CXB0125 	267.94366200	-29.88900700
CXB0126 	267.55551000	-30.93799900
CXB0127 	266.95096200	-31.38756100
CXB0128 	266.71386500	-25.77948000
CXB0129 	263.47783900	-30.48453000
CXB0130 	262.78390200	-30.34249300
CXB0131 	269.09435800	-28.45131800
CXB0132 	267.05730000	-31.50048500
CXB0133 	266.29059900	-32.12821000
CXB0134 	269.53215800	-27.83318700
CXB0135 	269.52317200	-27.90677800
CXB0136 	269.38319800	-27.72849600
CXB0137 	269.29194400	-27.96489200
CXB0138 	269.23569900	-28.38878300
CXB0139 	269.17715200	-28.47674300
CXB0140 	269.14412300	-28.73228900
CXB0141 	269.12500800	-28.73776600
CXB0142 	268.98754100	-28.23029900
CXB0143 	268.84403900	-28.44239400
CXB0144 	268.84088700	-28.61140300
CXB0145 	268.72602400	-28.98933800
CXB0146 	268.57164900	-29.42681300
CXB0147 	268.33649700	-29.67047400
CXB0148 	268.27867500	-30.00729400
CXB0149 	268.27825400	-29.85352100
CXB0150 	268.13817100	-29.94577300
CXB0151 	268.08450000	-29.99482900
CXB0152 	267.79135700	-30.69038400
CXB0153 	267.60049000	-30.77900600
CXB0154 	267.32569600	-30.61192700
CXB0155 	267.31690000	-31.26341300
CXB0156 	266.99318200	-31.73465900
CXB0157 	266.96581700	-32.02365300
CXB0158 	266.91609000	-25.71434200
CXB0159 	266.48404700	-32.22307200
CXB0160 	266.11205300	-31.93224300
CXB0161 	263.73899500	-30.72899500
CXB0162 	263.49069200	-30.45787800
CXB0163 	263.11804100	-30.42635900
CXB0164 	267.46330000	-31.03622900
CXB0165 	268.35393300	-29.38360700
CXB0166 	269.65073800	-27.72584800
CXB0167 	269.54809900	-27.61034000
CXB0168 	269.48137700	-27.55221800
CXB0169 	269.47045300	-27.73347500
CXB0170 	269.29515800	-28.33337000
CXB0171 	269.29267900	-28.62636000
CXB0172 	269.08671800	-28.30765900
CXB0173 	269.08185900	-28.40996800
CXB0174 	269.07768000	-28.76113600
CXB0175 	269.07480500	-28.70124900
CXB0176 	268.99864200	-28.86228700
CXB0177 	268.98831600	-28.50112300
CXB0178 	268.89344500	-29.13239900
CXB0179 	268.76361000	-28.77741900
CXB0180 	268.75016000	-29.30326400
CXB0181 	268.73059000	-29.20277600
CXB0182 	268.70817800	-28.72518600
CXB0183 	268.67572200	-28.83072700
CXB0184 	268.58560000	-29.18034200
CXB0185 	268.58326900	-29.09222000
CXB0186 	268.54195700	-29.43021000
CXB0187 	268.37334700	-29.65605200
CXB0188 	268.35885900	-29.38218700
CXB0189 	268.23336500	-29.49745300
CXB0190 	268.17445000	-29.69970700
CXB0191 	268.06629900	-30.27424300
CXB0192 	267.80749800	-30.79457900
CXB0193 	267.49414000	-30.87632900
CXB0194 	267.49385700	-30.72129500
CXB0195 	267.36859400	-31.34707800
CXB0196 	267.27258400	-31.40500100
CXB0197 	267.25432900	-31.01128200
CXB0198 	267.23456800	-31.51265600
CXB0199 	266.59507100	-32.15088100
CXB0200 	263.46446600	-30.84178600
CXB0201 	263.35895800	-30.67340400
CXB0202 	263.30698700	-30.41212200
CXB0203 	263.29276900	-30.80776000
CXB0204 	263.07877300	-30.28462800
CXB0205 	263.01716300	-30.41565400
CXB0206 	262.90719900	-30.39954900
CXB0207 	268.43450000	-29.33325900
CXB0208 	268.42218900	-29.92205400
CXB0209 	267.60572700	-30.84586400
CXB0210 	266.75793600	-25.87598300
CXB0211 	265.86937400	-32.23252200
CXB0212 	268.07728500	-30.32603500
CXB0213 	267.50916900	-31.15335300
CXB0214 	269.74823700	-27.72238800
CXB0215 	269.69914200	-27.71873200
CXB0216 	269.69425000	-27.68258300
CXB0217 	269.63436600	-27.97570400
CXB0218 	269.62632100	-27.49002300
CXB0219 	269.53043000	-27.53459900
CXB0220 	269.48407700	-27.76072500
CXB0221 	269.36645000	-27.92956500
CXB0222 	269.18941400	-28.39768200
CXB0223 	269.13490200	-28.71422000
CXB0224 	269.08557200	-28.66602800
CXB0225 	269.08039900	-28.47017000
CXB0226 	269.06233800	-28.96296900
CXB0227 	269.03836100	-28.40788200
CXB0228 	269.03004700	-28.54123200
CXB0229 	268.95630000	-28.51601600
CXB0230 	268.93219200	-28.72610000
CXB0231 	268.92051600	-29.12246100
CXB0232 	268.90360800	-28.92097300
CXB0233 	268.83897500	-28.57342000
CXB0234 	268.69234900	-29.02123800
CXB0235 	268.60984500	-29.47503800
CXB0236 	268.59088200	-29.13970800
CXB0237 	268.54796900	-29.53922800
CXB0238 	268.49088600	-29.60417600
CXB0239 	268.41841800	-29.27908800
CXB0240 	268.41769800	-29.38418500
CXB0241 	268.39267600	-29.68053000
CXB0242 	268.39200900	-29.74278100
CXB0243 	268.32191900	-29.30913800
CXB0244 	268.31625700	-29.33496500
CXB0245 	268.29197700	-29.35568700
CXB0246 	268.28771200	-29.58959900
CXB0247 	268.19112000	-29.55497500
CXB0248 	268.12768600	-30.07088900
CXB0249 	268.12417300	-29.67013600
CXB0250 	268.09877100	-30.10156300
CXB0251 	268.07293500	-29.67118600
CXB0252 	268.04466100	-30.30216500
CXB0253 	267.93180000	-30.07359500
CXB0254 	267.87253600	-30.09485700
CXB0255 	267.79005000	-30.65108100
CXB0256 	267.75146600	-30.31995400
CXB0257 	267.69031000	-30.49892800
CXB0258 	267.61666100	-30.40072700
CXB0259 	267.60919800	-30.96086200
CXB0260 	267.60255700	-30.67586600
CXB0261 	267.50803600	-31.19961500
CXB0262 	267.40851100	-30.65218100
CXB0263 	267.40723900	-30.98154900
CXB0264 	267.36903500	-30.83758900
CXB0265 	267.33836400	-30.90090600
CXB0266 	267.29431200	-31.06631800
CXB0267 	267.27731000	-31.34122700
CXB0268 	267.27351400	-31.24214300
CXB0269 	267.27262400	-31.26687900
CXB0270 	267.21211300	-31.52465700
CXB0271 	267.20910700	-31.04292300
CXB0272 	267.20339100	-31.57645600
CXB0273 	267.10806200	-31.30548700
CXB0274 	266.99350300	-31.36408800
CXB0275 	266.80898300	-31.93892500
CXB0276 	266.79999900	-31.59806900
